NODE_70_length_146130_cov_14.8.g9801.t1_1	tr|A0A1Q5Q712|A0A1Q5Q712_9EURO	80.040	496	95	1	1	492	1	496	0.0	811
NODE_70_length_146130_cov_14.8.g9802.t1_1	tr|A0A1Q5Q6S6|A0A1Q5Q6S6_9EURO	93.146	569	39	0	1	569	1	569	0.0	1095
NODE_70_length_146130_cov_14.8.g9803.t1_1	tr|A0A1Q5Q6S3|A0A1Q5Q6S3_9EURO	89.824	511	35	1	1	494	1	511	0.0	889
NODE_70_length_146130_cov_14.8.g9804.t1_1	tr|A0A0B8N296|A0A0B8N296_TALPI	50.716	489	207	11	1	468	51	526	1.78e-122	370
NODE_70_length_146130_cov_14.8.g9805.t1_1	tr|A0AAD4PRD6|A0AAD4PRD6_9EURO	40.061	327	187	6	24	344	14	337	1.68e-67	217
NODE_70_length_146130_cov_14.8.g9806.t1_1	tr|A0A7H8R689|A0A7H8R689_TALRU	25.581	129	77	5	158	282	1417	1530	0.68	33.5
NODE_70_length_146130_cov_14.8.g9807.t1_1	tr|B8MIV9|B8MIV9_TALSN	85.520	221	28	1	1	221	763	979	5.23e-128	385
NODE_70_length_146130_cov_14.8.g9808.t1_1	tr|A0A1Q5Q6S1|A0A1Q5Q6S1_9EURO	91.734	496	41	0	1	496	1	496	0.0	953
NODE_70_length_146130_cov_14.8.g9809.t1_1	tr|A0AAD4KSR0|A0AAD4KSR0_9EURO	51.701	147	66	3	1	145	1	144	2.26e-47	152
NODE_70_length_146130_cov_14.8.g9810.t1_1	tr|A0A1Q5Q6K0|A0A1Q5Q6K0_9EURO	89.021	337	35	1	1	335	2	338	0.0	620
NODE_70_length_146130_cov_14.8.g9811.t1_1	tr|A0A1Q5Q6K1|A0A1Q5Q6K1_9EURO	75.328	381	48	4	1	376	1	340	0.0	560
NODE_70_length_146130_cov_14.8.g9812.t1_1	tr|A0A1Q5Q6L3|A0A1Q5Q6L3_9EURO	89.189	481	52	0	1	481	45	525	0.0	897
NODE_70_length_146130_cov_14.8.g9813.t1_1	tr|A0A1Q5Q718|A0A1Q5Q718_9EURO	86.700	594	77	2	340	932	1	593	0.0	1090
NODE_70_length_146130_cov_14.8.g9814.t1_1	tr|A0A1Q5Q6K8|A0A1Q5Q6K8_9EURO	92.541	429	31	1	1	428	1	429	0.0	813
NODE_70_length_146130_cov_14.8.g9815.t1_1	tr|A0A6V8H7T4|A0A6V8H7T4_TALPI	32.653	49	33	0	83	131	136	184	2.9	31.6
NODE_70_length_146130_cov_14.8.g9816.t1_1	tr|A0A1Q5Q6L6|A0A1Q5Q6L6_9EURO	93.528	309	20	0	39	347	174	482	0.0	615
NODE_70_length_146130_cov_14.8.g9817.t1_1	tr|A0A1Q5Q6L1|A0A1Q5Q6L1_9EURO	79.793	193	34	1	6	193	3	195	1.75e-108	310
NODE_70_length_146130_cov_14.8.g9818.t1_1	tr|A0A0U1MCU7|A0A0U1MCU7_TALIS	65.333	150	51	1	13	162	137	285	3.62e-63	197
NODE_71_length_144731_cov_14.8.g9819.t1_1	tr|A0A225ALZ2|A0A225ALZ2_9EURO	30.556	72	32	2	8	62	1012	1082	0.27	34.3
NODE_71_length_144731_cov_14.8.g9820.t1_1	tr|A0A225ARJ7|A0A225ARJ7_9EURO	81.646	158	12	1	1	158	1	141	4.78e-71	211
NODE_71_length_144731_cov_14.8.g9821.t1_1	tr|A0A225ARK2|A0A225ARK2_9EURO	90.256	390	38	0	1	390	1	390	0.0	699
NODE_71_length_144731_cov_14.8.g9822.t1_1	tr|A0A7H8R6C7|A0A7H8R6C7_TALRU	61.201	1366	514	7	12	1376	9	1359	0.0	1724
NODE_71_length_144731_cov_14.8.g9823.t1_1	tr|A0A7H8R6D8|A0A7H8R6D8_TALRU	44.737	152	58	2	8	133	137	288	7.13e-36	126
NODE_71_length_144731_cov_14.8.g9824.t1_1	tr|A0A0U1LME1|A0A0U1LME1_TALIS	65.169	267	92	1	6	271	57	323	3.01e-126	386
NODE_71_length_144731_cov_14.8.g9825.t1_1	tr|A0AAD4KMC0|A0AAD4KMC0_9EURO	26.437	87	51	3	31	114	93	169	0.36	32.3
NODE_71_length_144731_cov_14.8.g9826.t1_1	tr|A0A225ATD7|A0A225ATD7_9EURO	70.516	736	151	6	1	735	38	708	0.0	1033
NODE_71_length_144731_cov_14.8.g9827.t1_1	tr|A0A225BA02|A0A225BA02_9EURO	89.885	435	44	0	1	435	1	435	0.0	798
NODE_71_length_144731_cov_14.8.g9828.t1_1	tr|A0A225BCR0|A0A225BCR0_9EURO	90.283	813	76	2	1	811	1	812	0.0	1496
NODE_71_length_144731_cov_14.8.g9829.t1_1	tr|A0A225BBB9|A0A225BBB9_9EURO	92.933	283	20	0	22	304	22	304	0.0	558
NODE_71_length_144731_cov_14.8.g9830.t1_1	tr|B8MAU2|B8MAU2_TALSN	81.383	188	31	1	20	207	77	260	1.24e-116	333
NODE_71_length_144731_cov_14.8.g9831.t1_1	tr|A0A225ASY1|A0A225ASY1_9EURO	81.455	275	48	3	188	460	420	693	3.06e-136	411
NODE_71_length_144731_cov_14.8.g9832.t1_1	tr|A0A225AT00|A0A225AT00_9EURO	90.060	332	31	1	1	332	1	330	0.0	620
NODE_71_length_144731_cov_14.8.g9833.t1_1	tr|B8MAT5|B8MAT5_TALSN	68.885	511	156	2	38	547	55	563	0.0	721
NODE_71_length_144731_cov_14.8.g9834.t1_1	tr|A0A7H8RB19|A0A7H8RB19_TALRU	62.933	375	135	2	125	496	1156	1529	9.93e-146	455
NODE_71_length_144731_cov_14.8.g9835.t1_1	tr|A0A225AUU5|A0A225AUU5_9EURO	87.356	435	45	1	1	435	1	425	0.0	787
NODE_71_length_144731_cov_14.8.g9836.t1_1	tr|A0A225BF77|A0A225BF77_9EURO	100.000	399	0	0	1	399	1	399	0.0	827
NODE_71_length_144731_cov_14.8.g9837.t1_1	tr|A0A510NVT3|A0A510NVT3_TALPI	68.150	1730	454	14	1	1643	1	1720	0.0	2293
NODE_71_length_144731_cov_14.8.g9838.t1_1	tr|A0A225AXE8|A0A225AXE8_9EURO	29.487	78	49	1	67	138	91	168	0.39	32.7
NODE_71_length_144731_cov_14.8.g9839.t1_1	tr|A0A225ATA8|A0A225ATA8_9EURO	96.598	676	23	0	1	676	1	676	0.0	1358
NODE_71_length_144731_cov_14.8.g9840.t1_1	tr|A0A225AX44|A0A225AX44_9EURO	80.035	566	77	3	1	566	1	530	0.0	916
NODE_71_length_144731_cov_14.8.g9841.t1_1	tr|A0A7H8R3U3|A0A7H8R3U3_TALRU	36.585	41	26	0	115	155	1673	1713	0.37	32.7
NODE_71_length_144731_cov_14.8.g9842.t1_1	tr|A0A225B383|A0A225B383_9EURO	93.519	324	21	0	1	324	6	329	0.0	628
NODE_71_length_144731_cov_14.8.g9843.t1_1	tr|A0A225BB88|A0A225BB88_9EURO	95.474	707	16	1	1	691	120	826	0.0	1411
NODE_71_length_144731_cov_14.8.g9844.t1_1	tr|A0A0U1M180|A0A0U1M180_TALIS	80.128	156	30	1	2	156	21	176	1.77e-85	258
NODE_71_length_144731_cov_14.8.g9845.t1_1	tr|A0A225B0E4|A0A225B0E4_9EURO	100.000	30	0	0	1	30	1	30	9.40e-16	69.7
NODE_71_length_144731_cov_14.8.g9846.t1_1	tr|A0A225AQF3|A0A225AQF3_9EURO	89.196	1120	113	1	1	1112	728	1847	0.0	1984
NODE_71_length_144731_cov_14.8.g9847.t1_1	tr|A0A225AQF3|A0A225AQF3_9EURO	97.802	546	11	1	40	584	168	713	0.0	1105
NODE_71_length_144731_cov_14.8.g9848.t1_1	tr|A0A225B3J9|A0A225B3J9_9EURO	70.130	308	64	6	1	302	1	286	2.33e-142	404
NODE_71_length_144731_cov_14.8.g9849.t1_1	tr|A0A0U1LT74|A0A0U1LT74_TALIS	57.143	203	84	2	113	314	542	742	6.25e-69	230
NODE_71_length_144731_cov_14.8.g9850.t1_1	tr|A0A225B873|A0A225B873_9EURO	93.583	374	23	1	1	374	1	373	0.0	680
NODE_71_length_144731_cov_14.8.g9851.t1_1	tr|B8M937|B8M937_TALSN	33.898	59	38	1	123	181	27	84	1.6	31.2
NODE_71_length_144731_cov_14.8.g9852.t1_1	tr|A0A225ATM0|A0A225ATM0_9EURO	85.669	314	43	1	1	314	1	312	0.0	550
NODE_71_length_144731_cov_14.8.g9853.t1_1	tr|A0A225BBK8|A0A225BBK8_9EURO	88.615	527	58	1	1	525	1	527	0.0	970
NODE_71_length_144731_cov_14.8.g9854.t1_1	tr|A0A225BA80|A0A225BA80_9EURO	94.753	667	33	2	310	976	9	673	0.0	1307
NODE_71_length_144731_cov_14.8.g9855.t1_1	tr|A0A225BE46|A0A225BE46_9EURO	96.794	811	25	1	1	810	1	811	0.0	1604
NODE_71_length_144731_cov_14.8.g9856.t1_1	tr|B6QF50|B6QF50_TALMQ	89.894	3879	333	9	1	3842	1	3857	0.0	7225
NODE_71_length_144731_cov_14.8.g9857.t1_1	tr|B8MU77|B8MU77_TALSN	32.530	83	38	5	34	113	502	569	1.0	30.4
NODE_71_length_144731_cov_14.8.g9858.t1_1	tr|A0A225AYE3|A0A225AYE3_9EURO	96.337	273	10	0	1	273	1	273	0.0	540
NODE_71_length_144731_cov_14.8.g9859.t1_1	tr|A0A225B7R4|A0A225B7R4_9EURO	95.448	725	32	1	32	756	6	729	0.0	1427
NODE_71_length_144731_cov_14.8.g9860.t1_1	tr|A0A225B338|A0A225B338_9EURO	88.155	802	91	4	25	826	4	801	0.0	1425
NODE_71_length_144731_cov_14.8.g9861.t1_1	tr|A0A225B9R9|A0A225B9R9_9EURO	96.332	1363	50	0	1	1363	1	1363	0.0	2728
NODE_71_length_144731_cov_14.8.g9862.t1_1	tr|A0A225AX06|A0A225AX06_9EURO	86.380	837	85	4	1	817	1	828	0.0	1381
NODE_71_length_144731_cov_14.8.g9863.t1_1	tr|A0A225ARC8|A0A225ARC8_9EURO	94.763	401	21	0	1	401	1	401	0.0	810
NODE_71_length_144731_cov_14.8.g9864.t1_1	tr|A0A225ARC9|A0A225ARC9_9EURO	96.203	158	6	0	1	158	1	158	1.43e-106	302
NODE_71_length_144731_cov_14.8.g9865.t1_1	tr|A0A7H8QQD5|A0A7H8QQD5_TALRU	33.803	71	37	4	17	82	1275	1340	1.4	29.6
NODE_71_length_144731_cov_14.8.g9866.t1_1	tr|A0A225AT61|A0A225AT61_9EURO	91.202	341	30	0	1	341	1	341	0.0	659
NODE_71_length_144731_cov_14.8.g9867.t1_1	tr|A0A225B0A6|A0A225B0A6_9EURO	72.318	289	72	3	5	292	2	283	6.42e-130	382
NODE_71_length_144731_cov_14.8.g9868.t1_1	tr|A0A225ASP6|A0A225ASP6_9EURO	91.907	1075	78	3	1	1074	1	1067	0.0	1960
NODE_71_length_144731_cov_14.8.g9869.t1_1	tr|A0A225AYB0|A0A225AYB0_9EURO	89.927	685	66	2	1	683	1	684	0.0	1295
NODE_71_length_144731_cov_14.8.g9870.t1_1	tr|A0A7H8QPP5|A0A7H8QPP5_TALRU	25.926	54	40	0	114	167	667	720	3.9	31.2
NODE_71_length_144731_cov_14.8.g9871.t1_1	tr|A0A225AUJ7|A0A225AUJ7_9EURO	92.523	535	37	1	2	533	5	539	0.0	1004
NODE_71_length_144731_cov_14.8.g9872.t1_1	tr|A0A225ASN1|A0A225ASN1_9EURO	93.262	282	19	0	1	282	1	282	0.0	550
NODE_72_length_141934_cov_14.9.g9873.t1_1	tr|B8MLX0|B8MLX0_TALSN	62.182	275	70	1	1	241	1	275	2.30e-117	338
NODE_72_length_141934_cov_14.9.g9874.t1_1	tr|B6QEY3|B6QEY3_TALMQ	66.321	193	65	0	1	193	71	263	9.57e-85	269
NODE_72_length_141934_cov_14.9.g9875.t1_1	tr|B8LZ29|B8LZ29_TALSN	29.586	338	197	10	1	328	1	307	4.52e-34	130
NODE_72_length_141934_cov_14.9.g9876.t1_1	tr|B8MM12|B8MM12_TALSN	92.690	342	21	1	1	342	1	338	0.0	651
NODE_72_length_141934_cov_14.9.g9877.t1_1	tr|A0A1Q5QAQ0|A0A1Q5QAQ0_9EURO	80.385	260	29	1	1	260	1	238	3.25e-154	430
NODE_72_length_141934_cov_14.9.g9878.t1_1	tr|B6QVR8|B6QVR8_TALMQ	37.647	255	96	5	5	197	6	259	1.19e-51	168
NODE_72_length_141934_cov_14.9.g9879.t1_1	tr|A0A1Q5QAD2|A0A1Q5QAD2_9EURO	91.729	665	45	4	300	955	1	664	0.0	1207
NODE_72_length_141934_cov_14.9.g9880.t1_1	tr|A0A225BA66|A0A225BA66_9EURO	26.154	65	48	0	123	187	179	243	2.1	30.8
NODE_72_length_141934_cov_14.9.g9881.t1_1	tr|B6Q4P1|B6Q4P1_TALMQ	87.065	201	26	0	3	203	2	202	1.41e-119	374
NODE_72_length_141934_cov_14.9.g9882.t1_1	tr|A0A7H8QY70|A0A7H8QY70_TALRU	90.669	568	31	1	1	568	1	546	0.0	998
NODE_72_length_141934_cov_14.9.g9883.t1_1	tr|A0A7H8QUL7|A0A7H8QUL7_TALRU	93.023	215	15	0	1	215	1	215	1.04e-150	418
NODE_72_length_141934_cov_14.9.g9884.t1_1	tr|A0A1Q5QBN7|A0A1Q5QBN7_9EURO	89.837	551	55	1	1	550	1	551	0.0	1038
NODE_72_length_141934_cov_14.9.g9885.t1_1	tr|A0A1Q5QBP5|A0A1Q5QBP5_9EURO	93.377	453	23	2	1	452	1	447	0.0	873
NODE_72_length_141934_cov_14.9.g9886.t1_1	tr|B6Q4P5|B6Q4P5_TALMQ	93.578	109	6	1	40	147	48	156	7.68e-70	209
NODE_72_length_141934_cov_14.9.g9887.t1_1	tr|A0A1Q5QBP1|A0A1Q5QBP1_9EURO	93.291	313	17	3	1	312	1	310	0.0	548
NODE_72_length_141934_cov_14.9.g9888.t1_1	tr|A0A1Q5QBR6|A0A1Q5QBR6_9EURO	97.549	204	5	0	1	204	1	204	2.69e-147	409
NODE_72_length_141934_cov_14.9.g9889.t1_1	tr|A0A1Q5QBV5|A0A1Q5QBV5_9EURO	92.500	480	33	1	1	477	1	480	0.0	905
NODE_72_length_141934_cov_14.9.g9890.t1_1	tr|A0A1Q5QC19|A0A1Q5QC19_9EURO	92.663	736	43	2	1	736	1	725	0.0	1410
NODE_72_length_141934_cov_14.9.g9891.t1_1	tr|A0A1Q5QAJ3|A0A1Q5QAJ3_9EURO	90.805	522	39	2	1	516	1	519	0.0	929
NODE_72_length_141934_cov_14.9.g9892.t1_1	tr|A0A1Q5QAK0|A0A1Q5QAK0_9EURO	75.060	830	109	5	1	780	1	782	0.0	1232
NODE_72_length_141934_cov_14.9.g9893.t1_1	tr|A0A7H8R5X0|A0A7H8R5X0_TALRU	53.086	243	106	2	5	240	6	247	2.13e-94	278
NODE_72_length_141934_cov_14.9.g9894.t1_1	tr|A0A6V8HD77|A0A6V8HD77_TALPI	87.111	450	55	2	1	450	1	447	0.0	804
NODE_72_length_141934_cov_14.9.g9895.t1_1	tr|A0A1Q5QB01|A0A1Q5QB01_9EURO	94.595	518	24	2	1	518	465	978	0.0	1002
NODE_72_length_141934_cov_14.9.g9896.t1_1	tr|A0A1Q5QAI7|A0A1Q5QAI7_9EURO	86.133	750	97	2	276	1023	89	833	0.0	1272
NODE_72_length_141934_cov_14.9.g9897.t1_1	tr|A0A1Q5QC60|A0A1Q5QC60_9EURO	39.583	48	27	2	44	91	105	150	1.2	31.2
NODE_72_length_141934_cov_14.9.g9898.t1_1	tr|A0A1Q5QAJ2|A0A1Q5QAJ2_9EURO	87.551	731	76	6	1	726	1	721	0.0	1133
NODE_72_length_141934_cov_14.9.g9899.t1_1	tr|A0A7H8QT96|A0A7H8QT96_TALRU	26.271	118	65	4	38	133	484	601	0.51	31.6
NODE_72_length_141934_cov_14.9.g9900.t1_1	tr|A0A7H8QPM7|A0A7H8QPM7_TALRU	27.885	104	52	3	119	205	395	492	0.25	36.2
NODE_72_length_141934_cov_14.9.g9901.t1_1	tr|A0A1Q5QAI3|A0A1Q5QAI3_9EURO	96.262	535	17	1	1	535	1	532	0.0	1065
NODE_72_length_141934_cov_14.9.g9902.t1_1	tr|A0A1Q5QAG9|A0A1Q5QAG9_9EURO	97.632	380	9	0	1	380	1	380	0.0	762
NODE_72_length_141934_cov_14.9.g9903.t1_1	tr|A0A1Q5QBW2|A0A1Q5QBW2_9EURO	98.889	90	1	0	1	90	1	90	1.32e-61	183
NODE_72_length_141934_cov_14.9.g9904.t1_1	tr|A0A225BEA0|A0A225BEA0_9EURO	32.558	43	22	1	24	66	7	42	2.2	27.7
NODE_72_length_141934_cov_14.9.g9905.t1_1	tr|A0A1Q5QC05|A0A1Q5QC05_9EURO	87.532	778	85	6	1	774	1	770	0.0	1258
NODE_72_length_141934_cov_14.9.g9906.t1_1	tr|A0A1Q5QBT7|A0A1Q5QBT7_9EURO	89.494	257	25	2	6	261	2	257	5.31e-154	430
NODE_72_length_141934_cov_14.9.g9907.t1_1	tr|A0A1Q5QBU9|A0A1Q5QBU9_9EURO	82.952	393	50	7	1	385	1	384	0.0	569
NODE_72_length_141934_cov_14.9.g9908.t1_1	tr|A0A225AV85|A0A225AV85_9EURO	26.087	69	46	1	68	136	87	150	1.2	32.0
NODE_72_length_141934_cov_14.9.g9909.t1_1	tr|A0A1Q5QBV6|A0A1Q5QBV6_9EURO	87.127	637	76	6	1	634	1	634	0.0	1037
NODE_72_length_141934_cov_14.9.g9910.t1_1	tr|A0A1Q5QBU2|A0A1Q5QBU2_9EURO	85.466	1094	157	2	10	1103	21	1112	0.0	1946
NODE_72_length_141934_cov_14.9.g9911.t1_1	tr|A0A7H8R5U5|A0A7H8R5U5_TALRU	62.821	78	22	1	159	229	1	78	9.07e-24	93.6
NODE_72_length_141934_cov_14.9.g9912.t1_1	tr|A0A225AXM5|A0A225AXM5_9EURO	67.173	527	161	5	28	546	16	538	0.0	713
NODE_72_length_141934_cov_14.9.g9913.t1_1	tr|A0A093VBG8|A0A093VBG8_TALMA	30.000	110	60	3	90	186	75	180	0.39	32.7
NODE_72_length_141934_cov_14.9.g9914.t1_1	tr|A0AAD4Q3V2|A0AAD4Q3V2_9EURO	30.419	549	320	16	30	551	28	541	9.16e-64	219
NODE_72_length_141934_cov_14.9.g9915.t1_1	tr|A0A1Q5QAL3|A0A1Q5QAL3_9EURO	87.879	462	56	0	1	462	1	462	0.0	813
NODE_72_length_141934_cov_14.9.g9916.t1_1	tr|A0A364LEE9|A0A364LEE9_TALAM	31.667	60	33	2	44	102	42	94	0.36	33.9
NODE_72_length_141934_cov_14.9.g9917.t1_1	tr|A0A7H8QJM9|A0A7H8QJM9_TALRU	49.094	662	291	6	14	675	25	640	0.0	587
NODE_72_length_141934_cov_14.9.g9918.t1_1	tr|A0AAD4L4M3|A0AAD4L4M3_9EURO	65.125	281	68	2	1	251	1	281	7.86e-135	382
NODE_72_length_141934_cov_14.9.g9919.t1_1	tr|A0AAD4L4H8|A0AAD4L4H8_9EURO	37.500	96	48	3	1	96	1	84	7.34e-09	52.4
NODE_72_length_141934_cov_14.9.g9920.t1_1	tr|A0A1Q5QAM8|A0A1Q5QAM8_9EURO	82.799	343	40	2	243	584	7	331	0.0	588
NODE_72_length_141934_cov_14.9.g9921.t1_1	tr|A0A1Q5QAN1|A0A1Q5QAN1_9EURO	94.785	652	34	0	1	652	1	652	0.0	1258
NODE_72_length_141934_cov_14.9.g9922.t1_1	tr|A0A1Q5QAZ9|A0A1Q5QAZ9_9EURO	96.104	308	12	0	2	309	3	310	0.0	613
NODE_72_length_141934_cov_14.9.g9923.t1_1	tr|A0A1Q5QAP5|A0A1Q5QAP5_9EURO	96.914	1199	37	0	1	1199	1	1199	0.0	2390
NODE_72_length_141934_cov_14.9.g9924.t1_1	tr|A0A1Q5QB45|A0A1Q5QB45_9EURO	92.967	583	36	3	1	580	1	581	0.0	1086
NODE_72_length_141934_cov_14.9.g9925.t1_1	tr|A0A1Q5QAM7|A0A1Q5QAM7_9EURO	70.484	620	149	10	1	611	1	595	0.0	838
NODE_72_length_141934_cov_14.9.g9926.t1_1	tr|A0A1Q5QBY7|A0A1Q5QBY7_9EURO	93.513	817	52	1	1	816	1	817	0.0	1612
NODE_72_length_141934_cov_14.9.g9927.t1_1	tr|A0A093V7B1|A0A093V7B1_TALMA	21.805	133	95	4	15	140	32	162	0.19	34.3
NODE_72_length_141934_cov_14.9.g9928.t1_1	tr|A0A1Q5QCC0|A0A1Q5QCC0_9EURO	90.860	558	50	1	1	557	1	558	0.0	1015
NODE_72_length_141934_cov_14.9.g9929.t1_1	tr|A0A1Q5QC01|A0A1Q5QC01_9EURO	93.899	672	41	0	1	672	1	672	0.0	1292
NODE_72_length_141934_cov_14.9.g9930.t1_1	tr|A0A1Q5QC32|A0A1Q5QC32_9EURO	86.350	337	46	0	1	337	1	337	0.0	580
NODE_72_length_141934_cov_14.9.g9931.t1_1	tr|A0A1Q5QC63|A0A1Q5QC63_9EURO	89.623	742	77	0	1	742	1	742	0.0	1374
NODE_72_length_141934_cov_14.9.g9932.t1_1	tr|A0A1Q5QBZ3|A0A1Q5QBZ3_9EURO	68.333	120	38	0	9	128	1	120	3.74e-58	185
NODE_72_length_141934_cov_14.9.g9933.t1_1	tr|A0A1Q5QBZ3|A0A1Q5QBZ3_9EURO	58.857	175	59	3	12	176	198	369	7.84e-52	171
NODE_73_length_140836_cov_14.5.g9934.t1_1	tr|A0A6V8HF64|A0A6V8HF64_TALPI	24.694	571	325	20	285	794	854	1380	5.63e-31	133
NODE_73_length_140836_cov_14.5.g9935.t1_1	tr|B8M973|B8M973_TALSN	29.730	148	65	3	41	149	91	238	9.57e-06	46.6
NODE_73_length_140836_cov_14.5.g9936.t1_1	tr|A0A225ATV5|A0A225ATV5_9EURO	93.474	567	36	1	1	566	1	567	0.0	1068
NODE_73_length_140836_cov_14.5.g9937.t1_1	tr|A0A6N4SLZ6|A0A6N4SLZ6_TALPI	71.094	640	159	11	1	633	1	621	0.0	872
NODE_73_length_140836_cov_14.5.g9938.t1_1	tr|A0A225AZS4|A0A225AZS4_9EURO	87.795	508	57	3	1	508	1	503	0.0	843
NODE_73_length_140836_cov_14.5.g9939.t1_1	tr|A0A225AP08|A0A225AP08_9EURO	90.759	790	66	4	1	787	1	786	0.0	1374
NODE_73_length_140836_cov_14.5.g9940.t1_1	tr|A0A225ALL3|A0A225ALL3_9EURO	90.763	498	34	2	1	492	1	492	0.0	886
NODE_73_length_140836_cov_14.5.g9941.t1_1	tr|B8MKU5|B8MKU5_TALSN	87.500	240	29	1	1	240	1	239	4.42e-151	421
NODE_73_length_140836_cov_14.5.g9942.t1_1	tr|A0A7H8QJ09|A0A7H8QJ09_TALRU	44.796	221	117	1	92	307	72	292	4.89e-63	205
NODE_73_length_140836_cov_14.5.g9943.t1_1	tr|A0A225AUD1|A0A225AUD1_9EURO	91.337	404	31	2	1	401	1	403	0.0	711
NODE_73_length_140836_cov_14.5.g9944.t1_1	tr|B6QIA2|B6QIA2_TALMQ	100.000	148	0	0	46	193	2	149	4.03e-105	300
NODE_73_length_140836_cov_14.5.g9945.t1_1	tr|A0A225AF62|A0A225AF62_9EURO	80.940	383	43	7	1	382	1	354	0.0	555
NODE_73_length_140836_cov_14.5.g9946.t1_1	tr|A0A225AW68|A0A225AW68_9EURO	83.775	604	81	2	1	587	1	604	0.0	1044
NODE_73_length_140836_cov_14.5.g9947.t1_1	tr|A0A225AXM3|A0A225AXM3_9EURO	92.960	625	43	1	1	625	1	624	0.0	1209
NODE_73_length_140836_cov_14.5.g9949.t1_1	tr|A0A225APK1|A0A225APK1_9EURO	78.198	344	41	7	1	339	1	315	6.88e-163	458
NODE_73_length_140836_cov_14.5.g9950.t1_1	tr|B6QDP9|B6QDP9_TALMQ	70.588	221	51	2	11	225	4	216	1.37e-107	327
NODE_73_length_140836_cov_14.5.g9951.t1_1	tr|B6Q8E4|B6Q8E4_TALMQ	34.000	50	27	2	19	62	406	455	0.24	33.1
NODE_73_length_140836_cov_14.5.g9952.t1_1	tr|A0A225B094|A0A225B094_9EURO	90.580	276	26	0	1	276	1	276	0.0	510
NODE_73_length_140836_cov_14.5.g9953.t1_1	tr|A0AAD4KIL0|A0AAD4KIL0_9EURO	79.293	396	73	2	49	435	9	404	0.0	628
NODE_73_length_140836_cov_14.5.g9954.t1_1	tr|A0AAD4KHB5|A0AAD4KHB5_9EURO	72.356	416	93	7	14	413	34	443	0.0	606
NODE_73_length_140836_cov_14.5.g9955.t1_1	tr|A0AAD4KK83|A0AAD4KK83_9EURO	82.419	620	104	5	1	620	1	615	0.0	1031
NODE_73_length_140836_cov_14.5.g9956.t1_1	tr|A0A6V8H890|A0A6V8H890_TALPI	76.986	365	55	3	1	338	1	363	0.0	557
NODE_73_length_140836_cov_14.5.g9957.t1_1	tr|A0AAD4KFM2|A0AAD4KFM2_9EURO	85.836	353	49	1	1	352	1	353	0.0	637
NODE_73_length_140836_cov_14.5.g9958.t1_1	tr|A0A225AQP6|A0A225AQP6_9EURO	36.413	184	109	2	8	191	28	203	1.02e-38	134
NODE_73_length_140836_cov_14.5.g9959.t1_1	tr|A0A225AW08|A0A225AW08_9EURO	91.463	328	25	2	1	328	1	325	0.0	607
NODE_73_length_140836_cov_14.5.g9960.t1_1	tr|A0AAD4PWR8|A0AAD4PWR8_9EURO	26.389	72	44	2	124	186	104	175	2.4	31.2
NODE_73_length_140836_cov_14.5.g9961.t1_1	tr|B6QIC5|B6QIC5_TALMQ	96.491	114	4	0	1	114	1	114	2.73e-75	226
NODE_73_length_140836_cov_14.5.g9962.t1_1	tr|A0A225AII6|A0A225AII6_9EURO	90.789	380	34	1	1	380	1	379	0.0	685
NODE_73_length_140836_cov_14.5.g9963.t1_1	tr|A0A225ALE9|A0A225ALE9_9EURO	88.454	1481	146	5	1	1461	1	1476	0.0	2544
NODE_73_length_140836_cov_14.5.g9964.t1_1	tr|A0AAD4KLG7|A0AAD4KLG7_9EURO	27.523	109	68	4	68	166	30	137	0.31	34.7
NODE_73_length_140836_cov_14.5.g9965.t1_1	tr|A0A225ACW6|A0A225ACW6_9EURO	63.136	491	130	10	60	534	26	481	0.0	532
NODE_73_length_140836_cov_14.5.g9966.t1_1	tr|A0A225ACY2|A0A225ACY2_9EURO	81.360	397	62	5	1	392	1	390	0.0	579
NODE_73_length_140836_cov_14.5.g9967.t1_1	tr|A0A225AZN8|A0A225AZN8_9EURO	86.276	991	103	7	1	966	1	983	0.0	1717
NODE_73_length_140836_cov_14.5.g9968.t1_1	tr|A0A225ANW7|A0A225ANW7_9EURO	82.209	815	83	11	388	1159	4	799	0.0	1235
NODE_73_length_140836_cov_14.5.g9969.t1_1	tr|A0AAD4KZU8|A0AAD4KZU8_9EURO	28.155	103	63	4	14	110	1019	1116	0.54	32.0
NODE_73_length_140836_cov_14.5.g9970.t1_1	tr|A0AAD4L0X6|A0AAD4L0X6_9EURO	89.427	454	44	2	2	454	1	451	0.0	847
NODE_73_length_140836_cov_14.5.g9971.t1_1	tr|A0A225AEM1|A0A225AEM1_9EURO	82.817	774	119	5	146	913	56	821	0.0	1296
NODE_73_length_140836_cov_14.5.g9972.t1_1	tr|A0A225B0B3|A0A225B0B3_9EURO	56.679	277	116	2	1	274	1	276	3.02e-90	287
NODE_73_length_140836_cov_14.5.g9973.t1_1	tr|A0A225B0B3|A0A225B0B3_9EURO	89.738	458	36	4	5	462	448	894	0.0	811
NODE_73_length_140836_cov_14.5.g9974.t1_1	tr|A0A225AW89|A0A225AW89_9EURO	69.646	593	115	17	53	622	1	551	0.0	582
NODE_73_length_140836_cov_14.5.g9975.t1_1	tr|A0A225AD70|A0A225AD70_9EURO	96.632	386	10	1	1	383	1	386	0.0	775
